Gene,Slope,P-value,FDR
CLDN9,0.1595958025144737,0.1597199689594334,
CLDN6,0.025219057749731,0.7743625161707792,
TNFRSF12A,-0.091850198986456,0.1250779010148858,
HCFC1R1,-0.1214437245010427,0.0226914464829297,
THOC6,-0.0861056508934843,0.0306633956727654,
BICDL2,0.4538010376150191,0.0006416696222817,
RP11-473M20.5,0.4387612837390676,0.0003025521120962,
MMP25,0.3487722850821369,0.0034377901254911,
MMP25-AS1,0.3047797910958082,0.0003640568214576,
IL32,-0.2262551487513966,0.0105144154078446,
RP11-473M20.9,0.0184908395198475,0.766200955938661,
RNU1-22P,0.0877080635127917,0.1676288359879862,
ZSCAN10,0.0008905682073448,0.9919440591787184,
RP11-473M20.11,0.0324212211912776,0.589474988256973,
ZNF213-AS1,-0.0374928337906514,0.2964416851685716,
ZNF205,-0.0374528365817807,0.5919469606628085,
ZNF213,0.0705825886609004,0.2903218392814352,
CASP16P,-0.0268979416537867,0.7055146282449138,
RP11-473M20.16,0.0071245000404893,0.9352259029898736,
AJ003147.8,0.015021189460616,0.6135751415639241,
AJ003147.9,0.3217013971188708,0.0002498512979221,
OR1F1,-0.0333794594247235,0.5173402261690161,
OR1F2P,0.0366150519924003,0.6728695007521575,
ZNF200,0.2484579339007973,0.000130205289118,
MEFV,0.1213945948686019,0.0421011948321816,
LINC00921,0.2412435989002428,0.0125525940916955,
AJ003147.11,0.3715370373193869,0.0042753967053165,
ZNF263,-0.0258556722591743,0.3181785959495782,
LA16c-360H6.1,-0.1153682513981247,0.2082253886817403,
TIGD7,0.2285211354675763,0.0070851857003037,
LA16c-360H6.3,0.0498247580259542,0.3662246475394882,
ZNF75A,0.0503679661505366,0.2448022838923747,
RP11-433P17.1,0.0023687807434411,0.9525146615760895,
OR2C1,-0.0319756062070851,0.5978081614301634,
LA16c-306E5.2,0.0106588575407662,0.3738589419810376,
MTCO1P28,-0.0112262854533616,0.8373798786150535,
MTND1P8,0.0052448560854122,0.9015107535827048,
MTRNR2L4,0.0621753972857547,0.3930679930700023,
ZSCAN32,0.1936536016321259,0.0410109647494872,
ZNF174,0.1114256147485142,0.0814472718774355,
ZNF597,0.0569695640636986,0.3392484968403056,
NAA60,0.022234708548207,0.657018688290877,
C16orf90,0.0349937309153004,0.6242881802553106,
LA16c-306E5.1,0.0512171216299989,0.4777813900558391,
CLUAP1,0.0163873282182728,0.7420408646625669,
NLRC3,-0.0565644390886646,0.4660868951429291,
LA16c-390H2.4,-0.0639863065657814,0.5967960452967437,
SLX4,0.0214880505358849,0.4856503793128557,
DNASE1,0.167737115896179,0.001463532273974,
RP11-461A8.4,0.188296467103867,0.0179488742914149,
TRAP1,-0.0624076256966216,0.268963368825204,
RP11-461A8.5,0.2220982833367882,0.0339065284215428,
CREBBP,0.1023733398983545,0.0168395017013102,
RP11-95J11.1,0.0923728763152145,0.2258936296687783,
RP11-462G12.2,0.0240970052086072,0.6322947340125823,
RP11-462G12.1,-0.080687803984071,0.2656618383367312,
ADCY9,-0.1191697907107462,0.0819815155970609,
RP11-462G12.4,-0.0378908331035369,0.0734012855537686,
RP11-95P2.4,0.0188816041072603,0.2024463035230759,
RP11-95P2.3,-0.0079925991873881,0.8218459889354106,
SRL,-0.0435017656865547,0.7754045864593531,
LINC01569,0.0245768560324708,0.7133984862359564,
TFAP4,0.0862815827906478,0.0468818702142477,
GLIS2,0.3188861936163442,0.002091198686923,
GLIS2-AS1,0.0334837730293567,0.4351645861283049,
PAM16,0.0852694373114516,0.0988779145264743,
RP11-295D4.1,0.2352224549904131,0.0521625162436861,
RP11-295D4.3,0.1618660064827685,0.0596892982624288,
CORO7,-0.1172332324645435,0.0023825841891645,
VASN,0.0092066510961626,0.8763661948226917,
DNAJA3,0.0098020382894516,0.7880638087950969,
RP11-295D4.4,-0.0050617422972408,0.9457606820548072,
RP11-295D4.5,0.0512672946955029,0.4917485255942875,
RP11-295D4.7,-0.0623147156380205,0.0810753037778738,
NMRAL1,-0.2276676823915494,4.195438007621374e-06,
HMOX2,-0.0992492627681242,0.0119655529285708,
CDIP1,-0.0909436976797011,0.0534070530020372,
RP11-709D24.8,0.1108341172664903,0.2530273122106157,
C16orf96,-0.0713294630572704,0.4790283707543966,
RP11-709D24.5,-0.0431505195596332,0.1477122138532703,
SUB1P3,-0.108242299075702,0.0214667607004019,
UBALD1,-0.0970873452219211,0.0502055748576463,
MGRN1,0.0143798164522543,0.8000775542174738,
RN7SL850P,0.0873959624192905,0.1346978564028256,
RP11-709D24.6,0.2757736416212814,0.0140892363542036,
MIR6769A,-0.0016502392264463,0.8983781540314142,
NUDT16L1,-0.0882394968846275,0.0148206175774753,
ANKS3,-0.1209115332662745,0.028208890843087,
C16orf71,-0.039019948655589,0.6709290937584693,
ZNF500,-0.0724111052906642,0.0446749987787799,
SEPT12,-0.0755065730991221,0.4598259791099868,
SMIM22,-0.0556424918900047,0.5705847102569255,
RP11-127I20.5,0.0052291563874093,0.9566967783015848,
ROGDI,-0.1180830390353702,0.0609449196911215,
GLYR1,0.0227779473838396,0.408620029389974,
RP11-127I20.8,-0.1936269944278587,0.1857617430433901,
UBN1,0.1371621331529036,0.0090760605839603,
PPL,0.2724756917035267,0.0011039274587271,
SEC14L5,0.1976364702483334,0.0797234616537339,
NAGPA,-0.0998319751887342,0.0155032422853425,
NAGPA-AS1,0.0898940750434827,0.1217830222195471,
C16orf89,0.0538681002143372,0.6299725113782462,
ALG1,-0.049585599560199,0.2516493320480139,
RP11-10K17.3,-0.1428446959696248,0.0183466997031324,
EEF2KMT,0.0020431238203989,0.965135068131498,
RP11-10K17.6,0.0261687450075297,0.3055709628276719,
ENPP7P14,0.0356610114020865,0.2789352506858566,
RP11-382N13.6,-0.0295157206023591,0.2928896700606547,
LINC02164,0.003392962059749,0.4632415631861413,
RP11-420N3.2,0.050794038700058,0.3278484316895738,
RP11-382N13.4,0.0113095395235819,0.1654441612051217,
RP11-382N13.1,0.0107559712215103,0.6895117041531997,
SNRPCP20,0.0284971635223522,0.0085951865209036,
RP11-382N13.3,0.0028888336106698,0.903024406980408,
LINC01570,-0.0060504053013449,0.7645040852359589,
MIR8065,0.0,,
RP11-19H6.1,0.0014501609759125,0.7719656403968601,
RBFOX1,0.0947490833389958,0.4730746463551682,
RP11-509E10.3,0.0178884900119588,0.4623112486152397,
RP11-509E10.1,0.0069339027376423,0.4597839484594537,
RP11-468I15.1,-0.0014479900033579,0.4768112374906375,
RP11-185J20.1,0.0174021481439097,0.0451241621283091,
RP11-185J20.2,0.0,,
RNU7-99P,0.0,,
RNU6-457P,0.0,,
RNU6-328P,0.0,,
RP11-545E8.1,-0.0003784869916094,0.958478236735079,
RP11-26O3.1,-0.0056904877338559,0.5052486496975019,
CTD-2535I10.1,-0.0021169728394219,0.8844287509302069,
RP11-279O17.2,-0.0091606756797329,0.3263855329331221,
LINC02152,-0.0047962040366882,0.8150212022274752,
RP11-279O17.3,-0.002238842568476,0.7088771487305827,
RP11-568A19.1,0.0118740994165867,0.0559326472201528,
RP11-483K5.2,-0.0030043777396559,0.8620836708366982,
RP11-483K5.3,-0.0023031422862845,0.4768112374906379,
TMEM114,0.0082522602633051,0.7361616764414665,
METTL22,-0.0633048274064647,0.0194072240191807,
RP11-475D10.4,0.1059119791227196,0.1769274073887711,
ABAT,0.1492272632651948,0.031904158532311,
RN7SL743P,0.0131407108402109,0.7559532489181264,
RNU7-63P,0.0031391997249478,0.1603314696236162,
RP11-475D10.5,0.0050987322396601,0.7427939226439209,
TMEM186,0.0917444174200697,0.1039965050555185,
PMM2,0.0346990309528414,0.4074357393290554,
RP11-152P23.2,0.0063604891743436,0.4937827237633966,
RP11-77H9.2,0.0134045097120659,0.8391603700043861,
CARHSP1,-0.0209162808084122,0.6512953178337879,
RP11-77H9.6,-0.0670309086471043,0.3672504002105911,
RP11-77H9.1,0.108011501540512,0.0480930070632119,
USP7,0.0288635632860221,0.305064687998352,
RP11-77H9.8,-0.2045656123328876,0.0759368207798658,
RP11-473I1.6,-0.0186204765299142,0.3786287942935326,
C16orf72,0.1707680434735664,0.0046297304130288,
RPL21P119,-0.1502832416874263,0.0626583758340768,
LINC02177,0.0776111295446184,0.2158682502003627,
LINC01177,-0.0042724169704511,0.5744394738511369,
LINC01195,0.0011296487455978,0.8477858769353727,
RP11-418I22.2,0.0001131395846483,0.993821731313981,
RP11-418I22.3,0.0386673123594364,0.0591080389877275,
RNA5SP403,-0.0073627829305122,0.3748926600596832,
RNA5SP404,0.0,,
RP11-297M9.1,0.0208758867323191,0.0895379720485049,
GRIN2A,-0.089412536527828,0.3828026563904952,
RP11-297M9.2,0.0056478341412158,0.0510189476655728,
RP11-895K13.2,-0.0009095948767385,0.9185451250545924,
IMPDH1P11,0.0577203805786309,0.375554275864561,
RN7SL493P,0.0031756204265869,0.7937455888324807,
ATF7IP2,0.0358041723271796,0.5108680303813068,
RP11-609N14.1,0.02552148577199,0.1937066693939888,
RP11-609N14.4,-0.0505490551780427,0.6470243964979883,
RNU6-633P,-0.0011306054587999,0.8302947804881313,
LINC01290,-0.0057981611602094,0.7637042971859075,
EMP2,-0.0780256045395314,0.4674864342201225,
RP11-27M24.2,0.0094641964450429,0.5768705339915606,
TEKT5,0.1495563089517862,0.0696188072509016,
RP11-109M19.1,0.0030309390779888,0.8384731908772937,
MTCYBP33,0.0115361293824159,0.5252832304725514,
MTND6P33,0.0005055304019165,0.9455395346991492,
MTND5P33,0.0104582528543223,0.5914522434304335,
MTND4P34,-0.0398096003900933,0.0255810457834862,
MTND4LP24,0.0022987134712891,0.7911909740387008,
MTND3P13,0.0027460450976546,0.6889634742772286,
MTCO3P24,0.0098269676849204,0.5183006468445864,
MTATP6P24,0.0077662705338653,0.5670556911634574,
NUBP1,-0.0598081132136871,0.0993838110976975,
TVP23A,0.0062325484919056,0.8923335226808233,
RP11-876N24.1,0.1893279443860447,0.096411035487498,
RP11-876N24.2,0.0093498641796352,0.8912295564849786,
CIITA,-0.0817059852567053,0.251459390766633,
DEXI,0.0139159126152029,0.8108853565085937,
RP11-876N24.3,-0.03571755169163,0.6167236962711613,
RP11-876N24.5,0.038933159557408,0.5676392033267776,
RP11-876N24.4,-0.0987237230110401,0.1813202233276512,
CLEC16A,-0.0908291217451433,0.0030926680512618,
RPL7P46,0.0005627150580971,0.992750116955696,
RP11-66H6.4,-0.1629858469520976,0.1409890288268785,
RP11-66H6.3,-0.0471648213385312,0.2510032894106038,
RP11-396B14.2,0.0510319690875918,0.4926387254978354,
HNRNPCP4,-0.0896251677178234,0.2857419520378939,
RMI2,0.137106490810299,0.1301585943978695,
SOCS1,-0.014148215859191,0.8122611715372581,
TNP2,-0.0025167428320143,0.9360480996542474,
PRM3,-0.0022486514151425,0.9298304733227214,
PRM2,-0.1382225725321129,0.4362043500595036,
PRM1,-0.1704291247070973,0.2634390404809779,
MIR548H2,-0.0076225858065583,0.1602725285900045,
RP11-485G7.5,0.1975501087052407,0.0161733038431264,
RP11-485G7.6,0.3322018822181999,0.0056138474383528,
CTD-3088G3.8,0.2685585253467578,0.0193147093060243,
CTD-3088G3.4,0.3483436582927268,0.0017608937253771,
CTD-3088G3.6,0.0779254763477656,0.5008203081097446,
LITAF,0.089546443733091,0.114143573990823,
SNN,-0.0370272792529764,0.5220732769633557,
TXNDC11,-0.1271443854204087,0.0023602771222063,
RP11-490O6.2,-0.2223333917487744,0.0277055927960133,
ZC3H7A,0.0571329988083171,0.202447456328515,
RP11-486I11.2,-0.1348979231573693,0.0433979630701184,
BCAR4,0.0696895692697016,0.0983607413397918,
RSL1D1,-0.0594543230851113,0.0611876768012817,
RP11-166B2.8,-0.1134563694890062,0.1810543470519265,
GSPT1,0.0362065960319331,0.6857902420451565,
RP11-166B2.3,-0.1283325470584187,0.2433858832084229,
COX6CP1,-0.205720898660044,0.0017213258640203,
RP11-166B2.5,-0.2159621832643655,0.02259112589902,
RP11-166B2.9,-0.0061241315242231,0.418598250056735,
NPIPB2,0.0699729707940315,0.531439541843341,
TNFRSF17,0.3406528244670251,0.0169320152836883,
UBL5P4,0.024725293053179,0.1848583143444933,
SNX29,-0.0617167169482798,0.1631464214480655,
RP11-166B2.7,-0.0143131136531121,0.7984060005769339,
RPS23P6,-0.1545704893568784,0.1028219663898466,
RP11-276H1.3,0.0002132330518402,0.998108565653435,
RP11-276H1.2,0.0103382814746366,0.7648701147228221,
RP11-165M1.3,-0.1103603149199294,0.0551231269155294,
RP11-165M1.2,-0.0430546100288878,0.3991287396933248,
RP11-165M1.1,0.0034411144967722,0.9669487629588776,
RP11-552C15.1,-0.0042036978858618,0.9306195179745868,
CTD-3037G24.4,0.0273002870429145,0.6631720643568852,
CTD-3037G24.3,0.0111702813945647,0.8435571558268559,
CTD-3037G24.5,-0.0469962357855786,0.0889573562209096,
CPPED1,0.0829015616298964,0.3340531094337291,
MIR4718,0.0,,
CTD-2583P5.1,0.1011401772412081,0.2200121152633126,
CTD-2583P5.3,0.0203477078784726,0.8497406132746221,
RP11-14K2.1,0.0216758051832743,0.1958823462260199,
SHISA9,-0.0603006849956632,0.440495294242461,
AC009134.1,0.0072695339113847,0.0501443891392615,
U91319.1,-0.0933055679112833,0.1350820646901959,
AC003009.1,0.0025825922988098,0.5290237248449838,
TMF1P1,0.0088372923676168,0.1364934300405979,
U95743.1,0.028915146454954,0.0723906383822209,
ERCC4,0.1277550347525514,0.0593874888225489,
RPS26P52,-0.0210082441094851,0.315578361664065,
CTD-2135D7.2,-0.078878075412141,0.2330171175710196,
CTD-2135D7.3,-0.0010865219520043,0.9554887774706182,
LINC02185,-0.1415829023834232,0.0732684273199535,
LINC02186,-0.0050619488568086,0.6105175730890104,
MKL2,0.0183653248309499,0.7522977765833164,
CTA-276F8.1,-0.0026056327155596,0.9796526375080165,
CTA-276F8.2,-0.0038465111118104,0.6706775286036715,
TVP23CP2,-0.015526502631842,0.5366937195846168,
MIR193BHG,0.00816486185963,0.9126174550732806,
MIR193B,-0.0026461623702779,0.4768112374906378,
MIR365A,-0.0028207705612487,0.4768112374906379,
LINC02130,0.0098045070652196,0.3936120578217199,
RP11-65J21.4,0.0208704716254292,0.5704505389334973,
PARN,-0.0463912240043393,0.0802635460925585,
RN7SL274P,-0.0324261673110373,0.0839024756955457,
BFAR,-0.1352841854821095,1.8922005502629086e-05,
RNU7-125P,0.003861321637858,0.1603314696236162,
PLA2G10,-0.0160004143848089,0.7996897876244451,
RP11-82O18.2,0.0020655425483008,0.6222675469144476,
NPIPA3,-0.1072587713570341,0.2199453136695401,
RP11-719K4.3,0.0108013228829789,0.1697081135180509,
RP11-719K4.6,-0.0161708919493096,0.3485391336488431,
NPIPA2,-0.0788413481294451,0.4637965766964625,
RP11-680G24.1,0.0,,
ABCC6P2,-0.0652794337276004,0.2283782160039495,
NOMO1,-0.0782113269966274,0.1364417456329322,
RP11-719K4.7,-0.0310623462655177,0.3616771204730381,
MIR3179-1,0.012625298344886,0.7584814613132063,
MIR3670-1,0.0,,
MIR3180-1,-0.034248716317447,0.6715858252857887,
RP11-958N24.1,-0.1188966561095803,0.0721153589992852,
MIR6511A1,0.0011065703666873,0.880233029032389,
MIR6770-1,0.0038403434890196,0.4102232071676354,
NPIPA1,-0.1073875643540134,0.1486458104519495,
RP11-680G24.7,-0.011789966358288,0.4365816875322756,
PDXDC1,-0.0668447147034144,0.1163427535300157,
RP11-680G24.4,-0.0325362286460775,0.663708492066857,
MIR1972-1,0.0009711946880992,0.8783474855327925,
RP11-680G24.6,-0.1049552580376046,0.2566866755645621,
NTAN1,-0.1419756390203549,0.0088441701945049,
RRN3,0.0611143197325651,0.2921166327126179,
RP11-72I8.1,-0.0701832018555587,0.4028066768344608,
NPIPP1,-0.1479326155425764,0.0344049473119239,
PKD1P6,-0.1316156813952332,0.0782173443527175,
MIR6511B2,0.0121856729735053,0.0891962148502661,
MIR3180-4,-0.00575713440631,0.4356320881765484,
RP11-72I8.2,-0.007503230789102,0.6776945784097894,
NPIPA5,-0.0542888716760821,0.6417448632427033,
MPV17L,0.2783793614027416,0.0271684567678887,
C16orf45,-0.0977081141085026,0.0622234393058541,
KIAA0430,0.1175734207103712,0.0035033141222924,
CTB-193M12.1,0.0233414952673165,0.7871514811714928,
NDE1,-0.002934350458658,0.9370151724343692,
CTB-193M12.3,-0.0798717932779611,0.4565440102948078,
CTB-193M12.5,-0.157338910068157,0.0065219081418658,
MYH11,-0.0157118390813936,0.8555450875776618,
AF001548.5,0.1193254630363541,0.1121581275999281,
AF001548.6,0.1561434971997984,0.1127554197059802,
AF001548.3,-0.0595705010897559,0.1447907603022793,
FOPNL,0.005941396665286,0.8975671205096104,
RNU6-213P,0.0026511138553358,0.7819680484324444,
CTA-972D3.2,-0.051495010931261,0.2604886226261041,
RPL15P20,-0.0804563888667887,0.2151960538589322,
ABCC1,-0.0871429650377891,0.0730310279618272,
RPL17P40,-0.0552407432989715,0.1370303579741623,
ABCC6,-0.0129569267603051,0.8726507536634477,
RP11-517A5.7,0.2151333303710997,0.1040562118536867,
NOMO3,0.0387790957400072,0.629728644373787,
RP11-517A5.6,0.031392900686542,0.3896646609214217,
RP11-517A5.5,0.0098428332786565,0.2388672228972179,
MIR3179-2,-0.0024199392259946,0.4768112374906381,
MIR3670-2,0.0,,
MIR3180-2,-0.0362534868953836,0.0983105207643747,
PKD1P1,0.0294081560731475,0.4737454966908672,
AC138969.4,-0.1730731562286991,0.0649120905097022,
MIR6511A2,0.0,,
MIR6770-2,0.0,,
RP11-958N24.4,-0.0016167073376636,0.4768112374906381,
RP11-958N24.2,-0.0233029988760744,0.8782383220306131,
MIR6511A3,0.0,,
NPIPA7,-0.1477402366341934,0.107512815790878,
RP11-467M13.2,-0.000791645238553,0.8903653296747572,
RP11-467M13.3,0.0230274639710311,0.1719999222251318,
RP11-14N9.2,-0.0121617344053722,0.5369128251998984,
RP11-14N9.1,0.0047641958977649,0.7190635353132655,
RP11-419L9.1,0.006342488967851,0.3288040676299281,
CTD-2576D5.1,-0.1082731432599646,0.0403956041702605,
CTD-2576D5.3,0.0175565086459547,0.3177453208018046,
CTD-2576D5.2,-0.0308850447437175,0.045134379298825,
XYLT1,-0.0505824237337673,0.3531778590610142,
CTD-2576D5.4,-0.0864176884416399,0.3585417654870846,
RP11-1102P22.3,-0.0906894487894593,0.3754828617553085,
RP11-1102P22.1,-0.2411792977704447,0.0033666812108793,
RP11-1102P22.2,-0.2474753774430937,0.0796394031045761,
RP11-567P19.1,-0.3410630207836878,0.0086854776495306,
RP11-916L7.1,0.0060208662537379,0.1603314696236162,
CTD-3229J4.1,-0.0021272845133,0.8493101932002134,
RPL7P47,0.1047335299753015,0.1102674329267791,
CTA-481E9.2,0.0062700919342532,0.3513302167585458,
CTA-481E9.4,0.0064081097134183,0.4360138044318598,
CTA-481E9.3,0.0069318665610987,0.4845341206065295,
RP11-164A6.1,-0.0015055111786989,0.8697645807346013,
CTD-2036A2.1,-0.0151130455573698,0.4052437276741869,
RP11-1212A22.7,0.0033050332912066,0.1603314696236163,
NPIPA8,0.0020073607366585,0.978011714561038,
RP11-1212A22.1,-0.0418322490123456,0.6187620941768648,
MIR6511A4,0.0021359734775956,0.1603314696236157,
RP11-1212A22.8,-0.0025894173865681,0.7798794339202051,
RP11-1212A22.4,-0.0794725599768373,0.3865682436529021,
PKD1P5,-0.1323608892408093,0.2596995919530384,
MIR6770-3,0.0015430032505018,0.1603314696236162,
MIR3180-3,-0.0171479355675158,0.3232817957367194,
MIR3670-3,0.0,,
MIR3179-3,0.0058813808613157,0.3931718216500455,
NOMO2,-0.0812944134765965,0.1641061641427974,
MIR3670-4,0.0,,
MIR3179-4,0.0,,
RP11-457I16.4,-0.0250071891294378,0.1457308688822858,
RP11-457I16.2,0.0422691513782879,0.0752794037122203,
ABCC6P1,0.0505283883288939,0.6224281990859986,
RPS15A,-0.1327248277758971,0.0851882354210502,
ARL6IP1,-0.0534768248836878,0.1397748114697592,
RP11-1035H13.2,0.0738448792727827,0.1226583563620063,
SMG1,0.1218424302123538,0.0037827973848802,
CTD-2288F12.1,-0.034613866425181,0.6503350944110424,
TMC7,0.0218875476010579,0.8046547042146812,
RNU6-1340P,0.003059806261507,0.1603314696236165,
RP11-626G11.5,0.0137719682564428,0.5185273963473043,
RP11-626G11.1,0.0016068474957535,0.953877487419544,
COQ7,0.2688622925660734,2.0970660824562367e-06,
RP11-626G11.4,0.0410239462873993,0.5483806423718447,
RP11-626G11.6,0.0140425325687773,0.7927940107274987,
ITPRIPL2,0.1066850445464017,0.2138844175906332,
SYT17,-0.2081129564104326,0.0266430838831162,
CLEC19A,0.0108220787705669,0.7141445562587234,
CTA-363E6.1,0.040735948441668,0.0995112910674634,
CTA-363E6.2,0.0080383886361556,0.8010323402567483,
CTA-363E6.3,0.0149145943919512,0.23392717599467,
TMC5,0.2242649076699926,0.0398923371487272,
CTA-363E6.5,-0.0061946116912153,0.4970273308658725,
CTA-363E6.6,-0.1029404935156342,0.373058852985584,
GDE1,0.1046329089385163,0.0481729820338205,
CCP110,0.2250863667136198,0.0002991940774029,
C16orf62,-0.1182656088458764,0.0002719444549626,
AC002550.6,-0.0197382965732792,0.8194103304611214,
KNOP1,0.1077663288308077,0.0187167656304832,
AC002550.5,0.0264158437896207,0.0416376614118564,
IQCK,-0.1064276392875537,0.2808445085727385,
CTD-2380F24.1,0.0245441938540908,0.4223442843259065,
LARP7P2,0.0182854702517376,0.0228061954212594,
GPRC5B,0.0767352851517839,0.4652779707141673,
GPR139,0.0214868443411692,0.3459723128102846,
RP11-204E4.4,0.0110887290604372,0.6399213714517048,
RP11-204E4.3,0.0221441658239503,0.1313650556323873,
SNRPEP3,0.0025780669564352,0.8679945332827943,
GP2,0.2933737192756365,0.2520986957874133,
UMOD,-0.0465163549462212,0.4359326723802561,
PDILT,-0.1054990168355161,0.0742675705135743,
RP11-429K17.1,-0.0130673969424694,0.1570493580174563,
ACSM5,-0.1551359660113838,0.2966957533934291,
CTD-2194A8.2,-0.000252741583343,0.9908427175620932,
